CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 09:55:20.0;nível;6.34;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 10:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 10:55:20.0;nível;6.38;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 11:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 11:55:20.0;nível;6.40;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 12:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 12:55:30.0;nível;6.42;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 13:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 13:55:30.0;nível;6.41;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 14:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 14:55:30.0;nível;6.40;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 15:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 15:55:40.0;nível;6.43;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 16:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 16:55:50.0;nível;6.41;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 17:40:00.0;chuva;0.00;
