municipio;codEstacao;uf;nomeEstacao;latitude;longitude;offset;datahora;sensor;valorMedida
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 02:00:00.0;nível;9.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 02:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 03:00:00.0;nível;9.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 03:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 04:00:00.0;nível;9.01;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 04:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 05:00:00.0;nível;9.01;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 05:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 06:00:00.0;nível;9.01;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 06:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 07:00:00.0;nível;9.02;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 07:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 08:00:00.0;nível;9.02;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 08:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 09:00:00.0;nível;9.02;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 09:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 10:00:00.0;nível;9.03;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 10:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 11:00:00.0;nível;9.03;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 11:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 12:00:00.0;nível;9.03;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 12:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 13:00:00.0;nível;9.03;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 13:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 14:00:00.0;nível;9.03;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 14:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 15:00:00.0;nível;9.03;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 15:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 16:00:00.0;nível;9.04;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 16:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 17:00:00.0;nível;9.04;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 17:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 18:00:00.0;nível;9.04;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 18:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 19:00:00.0;nível;9.04;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 19:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 20:00:00.0;nível;9.05;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 20:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 21:00:00.0;nível;9.05;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 21:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 22:00:00.0;nível;9.05;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 22:00:00.0;chuva;0.20;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 22:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 23:00:00.0;nível;9.04;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-23 23:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 00:00:00.0;nível;9.01;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 00:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 01:00:00.0;nível;8.98;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 01:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 02:00:00.0;nível;8.97;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 02:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 03:00:00.0;nível;8.96;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 03:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 04:00:00.0;nível;8.96;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 04:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 05:00:00.0;nível;8.97;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 05:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 06:00:00.0;nível;8.96;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 06:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 07:00:00.0;nível;8.96;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 07:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 08:00:00.0;nível;8.96;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 08:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 09:00:00.0;nível;8.97;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 09:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 10:00:00.0;nível;8.97;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 10:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 11:00:00.0;nível;8.98;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 11:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 12:00:00.0;nível;8.98;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 12:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 13:00:00.0;nível;8.98;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 13:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 14:00:00.0;nível;8.98;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 14:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 15:00:00.0;nível;8.98;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 15:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 16:00:00.0;nível;8.99;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 16:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 17:00:00.0;nível;8.99;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 17:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 18:00:00.0;nível;9.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 18:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 19:00:00.0;nível;9.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 19:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 20:00:00.0;nível;9.01;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 20:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 21:00:00.0;nível;9.01;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 21:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 22:00:00.0;nível;9.02;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 22:10:00.0;chuva;0.00;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 23:00:00.0;nível;9.02;
CAÇADOR;420300616H;SC;Rio do peixe;-51.00976;-26.77092;10.07;2019-01-24 23:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 00:00:00.0;nível;7.21;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 00:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 00:53:00.0;nível;7.11;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 01:00:00.0;nível;7.09;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 01:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 01:46:00.0;nível;7.19;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 01:58:00.0;nível;7.29;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 02:00:00.0;nível;7.31;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 02:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 03:00:00.0;nível;7.28;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 03:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 03:48:00.0;nível;7.37;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 04:00:00.0;nível;7.44;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 04:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 04:56:00.0;nível;7.34;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 05:00:00.0;nível;7.33;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 05:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 06:00:00.0;nível;7.37;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 06:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 06:49:00.0;nível;7.29;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 07:00:00.0;nível;7.22;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 07:09:00.0;nível;7.31;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 07:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 07:50:00.0;nível;7.41;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 08:00:00.0;nível;7.45;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 08:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 09:00:00.0;nível;7.41;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 09:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 09:26:00.0;nível;7.50;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 10:00:00.0;nível;7.55;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 10:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 11:00:00.0;nível;7.47;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 11:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 11:53:00.0;nível;7.37;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 12:00:00.0;nível;7.33;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 12:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 12:47:00.0;nível;7.24;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 13:00:00.0;nível;7.20;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 13:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 13:42:00.0;nível;7.10;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 14:00:00.0;nível;7.11;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 14:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 14:27:00.0;nível;7.20;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 15:00:00.0;nível;7.16;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 15:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 15:30:00.0;nível;7.07;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 16:00:00.0;nível;7.08;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 16:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 16:43:00.0;nível;7.18;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 17:00:00.0;nível;7.27;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 17:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 17:17:00.0;nível;7.17;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 17:35:00.0;nível;7.26;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 18:00:00.0;nível;7.31;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 18:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 19:00:00.0;nível;7.38;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 19:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 20:00:00.0;nível;7.43;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 20:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 20:24:00.0;nível;7.53;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 21:00:00.0;nível;7.54;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 21:10:00.0;nível;7.64;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 21:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 21:33:00.0;nível;7.55;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 22:00:00.0;nível;7.57;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 22:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 22:37:00.0;nível;7.48;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 22:46:00.0;nível;7.37;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 23:00:00.0;nível;7.36;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 23:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-01 23:53:00.0;nível;7.28;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 00:00:00.0;nível;7.21;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 00:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 00:25:00.0;nível;7.12;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 01:00:00.0;nível;7.07;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 01:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 02:00:00.0;nível;7.06;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 02:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 03:00:00.0;nível;7.13;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 03:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 03:44:00.0;nível;7.22;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 04:00:00.0;nível;7.24;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 04:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 04:29:00.0;nível;7.33;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 05:00:00.0;nível;7.35;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 05:09:00.0;nível;7.44;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 05:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 05:28:00.0;nível;7.37;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 06:00:00.0;nível;7.42;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 06:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 07:00:00.0;nível;7.35;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 07:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 07:36:00.0;nível;7.45;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 08:00:00.0;nível;7.50;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 08:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 09:00:00.0;nível;7.55;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 09:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 10:00:00.0;nível;7.63;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 10:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 11:00:00.0;nível;7.65;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 11:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 12:00:00.0;nível;7.59;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 12:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 12:40:00.0;nível;7.50;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 13:00:00.0;nível;7.42;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 13:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 13:41:00.0;nível;7.32;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 14:00:00.0;nível;7.25;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 14:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 15:00:00.0;nível;7.32;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 15:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 15:17:00.0;nível;7.22;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 16:00:00.0;nível;7.20;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 16:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 16:31:00.0;nível;7.29;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 16:56:00.0;nível;7.40;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 17:00:00.0;nível;7.41;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 17:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 18:00:00.0;nível;7.47;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 18:10:00.0;chuva;0.00;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 18:21:00.0;nível;7.57;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 18:48:00.0;nível;7.68;
CAMBORIÚ;420320417H;SC;Rio Picarras;-48.6524;-27.0184;8.03;2019-01-02 19:00:00.0;nível;7.72;
